"","BRAND_NAME","ESTIMATE_SPEND_AMT","DATE","GEOGRAPHY"
"397","HUMIRA",0.7649335,2019-02-01,"Lexington"
"398","HUMIRA",4525.9799181,2018-09-01,"Savannah"
"399","HUMIRA",32388.348991,2019-04-01,"Columbia, SC"
"400","HUMIRA",24937.0668496,2019-01-01,"Charleston, SC"
"401","HUMIRA",103838.6347101,2019-04-01,"Milwaukee"
"402","HUMIRA",41416.8723985,2018-11-01,"Greensboro-H.Point-W.Salem"
"403","HUMIRA",1689.7115187,2019-05-01,"Shreveport"
"404","HUMIRA",0.0897172,2018-10-01,"Columbia, SC"
"405","HUMIRA",6932.4354078,2019-02-01,"Lake Charles"
"406","HUMIRA",5520.0005544,2018-11-01,"Unknown"
"407","HUMIRA",5344.6994522,2018-12-01,"Chicago"
"408","HUMIRA",NA,2018-09-01,"HARTFORD NEW HAVEN CT"
"409","HUMIRA",NA,2019-07-01,"Chico-Redding"
"410","HUMIRA",5242.4413565,2018-10-01,"Bowling Green"
"411","HUMIRA",92865.4126351,2019-06-01,"Austin"
"412","HUMIRA",9847.6045072,2019-04-01,"South Bend-Elkhart"
"413","HUMIRA",NA,2018-12-01,"YOUNGSTOWN OH"
"414","HUMIRA",NA,2018-09-01,"Macon"
"415","HUMIRA",5638.242004,2018-12-01,"Bend, OR"
"416","HUMIRA",408.4251003,2019-01-01,"Wausau-Rhinelander"
"417","HUMIRA",NA,2019-07-01,"Portland, OR"
"418","HUMIRA",5869.2777959,2019-02-01,"Greenvll-Spart-Ashevll-And"
"419","HUMIRA",383338.2220722,2018-12-01,"Greenvll-Spart-Ashevll-And"
"420","HUMIRA",NA,2019-07-01,"Bangor"
"421","HUMIRA",1.1517271,2018-12-01,"Phoenix (Prescott)"
"422","HUMIRA",314.6046801,2018-09-01,"Rockford"
"423","HUMIRA",24842.6889714,2018-10-01,"Roanoke-Lynchburg"
"424","HUMIRA",189.3122958,2018-10-01,"Bakersfield"
"425","HUMIRA",0.7153085,2018-11-01,"Columbia-Jefferson City"
"426","HUMIRA",1017.3503402,2019-03-01,"San Angelo"
"427","HUMIRA",4.041713,2018-10-01,"Roanoke-Lynchburg"
"428","HUMIRA",5173.189857,2019-01-01,"Casper-Riverton"
"429","HUMIRA",11341.2347331,2019-03-01,"Columbus, OH"
"430","HUMIRA",830.6240672,2019-02-01,"Clarksburg-Weston"
"431","HUMIRA",NA,2019-03-01,"Lafayette, IN"
"432","HUMIRA",38177.0813737,2019-04-01,"Portland, OR"
"433","HUMIRA",296444.8984199,2018-12-01,"Louisville"
"434","HUMIRA",0.3236376,2019-02-01,"Lafayette, LA"
"435","HUMIRA",20181.3138969,2019-05-01,"Portland-Auburn"
"436","HUMIRA",7.4876455,2019-03-01,"Davenport-R.Island-Moline"
"437","HUMIRA",5287.0267997,2018-09-01,"Shreveport"
"438","HUMIRA",10.2576598,2019-04-01,"Elmira (Corning)"
"439","HUMIRA",121413.0968936,2019-05-01,"Paducah-Cape Girard-Harsbg"
"440","HUMIRA",44.677406,2018-10-01,"Duluth-Superior"
"441","HUMIRA",28.8175152,2019-01-01,"Providence-New Bedford"
"442","HUMIRA",20647.5632514,2018-11-01,"Tri-Cities, TN-VA"
"443","HUMIRA",NA,2019-01-01,"SANTA BARBARA CA"
"444","HUMIRA",147.3636103,2018-10-01,"Tucson (Sierra Vista)"
"445","HUMIRA",9915.9500464,2019-06-01,"Boise"
"446","HUMIRA",12213.3013034,2018-12-01,"Austin"
"447","HUMIRA",977.2949065,2018-09-01,"Pittsburgh"
"448","HUMIRA",10.7298025,2018-11-01,"Bowling Green"
"449","HUMIRA",0.9676144,2018-11-01,"Lincoln & Hastings-Krny"
"450","HUMIRA",30.8024082,2019-01-01,"Greenvll-Spart-Ashevll-And"
"451","HUMIRA",0.4678971,2019-04-01,"Monroe-El Dorado"
"452","HUMIRA",NA,2019-07-01,"Zanesville"
"453","HUMIRA",NA,2018-09-01,"HARRISONBURG VA"
"454","HUMIRA",1889.7048175,2018-11-01,"Columbus-Tupelo-W Pnt-Hstn"
"455","HUMIRA",135.5663383,2018-11-01,"Elmira (Corning)"
"456","HUMIRA",7369.758925,2019-06-01,"Utica"
"457","HUMIRA",36427.0865115,2019-03-01,"Champaign&Sprngfld-Decatur"
"458","HUMIRA",101064.2168639,2018-12-01,"Dothan"
"459","HUMIRA",10690.9010902,2019-01-01,"Billings"
"460","HUMIRA",NA,2019-07-01,"Albany, GA"
"461","HUMIRA",58883.8467538,2019-03-01,"Amarillo"
"462","HUMIRA",5207.8550122,2019-06-01,"New Orleans"
"463","HUMIRA",17428.6219481,2018-11-01,"Fargo-Valley City"
"464","HUMIRA",34352.4655022,2019-02-01,"Austin"
"465","HUMIRA",NA,2019-07-01,"Corpus Christi"
"466","HUMIRA",60.6665999,2019-04-01,"Parkersburg"
"467","HUMIRA",37699.719612,2018-09-01,"Cincinnati"
"468","HUMIRA",801830.464034,2018-11-01,"Washington, DC (Hagrstwn)"
"469","HUMIRA",3750.1692455,2019-04-01,"Green Bay-Appleton"
"470","HUMIRA",7362.7608046,2019-02-01,"Abilene-Sweetwater"
"471","HUMIRA",15907.5341714,2018-12-01,"Medford-Klamath Falls"
"472","HUMIRA",102201.6408843,2018-10-01,"Washington, DC (Hagrstwn)"
"473","HUMIRA",NA,2018-09-01,"GREENSBORO NC"
"474","HUMIRA",NA,2019-07-01,"Salt Lake City"
"475","HUMIRA",NA,2019-07-01,"Fairbanks"
"476","HUMIRA",97063.6326624,2019-06-01,"Austin"
"477","HUMIRA",4138.1583651,2019-05-01,"Palm Springs"
"478","HUMIRA",408158.0526866,2019-05-01,"Huntsville-Decatur (Flor)"
"479","HUMIRA",0.0839581,2018-09-01,"Laredo"
"480","HUMIRA",8505.8832534,2019-04-01,"New Orleans"
"481","HUMIRA",2066.7671245,2019-01-01,"Austin"
"482","HUMIRA",NA,2019-07-01,"Portland-Auburn"
"483","HUMIRA",1645.4380214,2018-10-01,"Albany-Schenectady-Troy"
"484","HUMIRA",6.5363724,2018-11-01,"Chico-Redding"
"485","HUMIRA",3928.1173471,2018-10-01,"Jonesboro"
"486","HUMIRA",13.245235,2019-03-01,"Cheyenne-Scottsbluff"
"487","HUMIRA",1.5139834,2019-03-01,"Anchorage"
"488","HUMIRA",85946.42115,2019-05-01,"Sacramnto-Stkton-Modesto"
"489","HUMIRA",36237.889183,2018-10-01,"Columbus, OH"
"490","HUMIRA",NA,2019-07-01,"Chico-Redding"
"491","HUMIRA",7927.3827018,2018-11-01,"Binghamton"
"492","HUMIRA",4872.5103463,2019-02-01,"Great Falls"
"493","HUMIRA",38.540464,2019-01-01,"Juneau"
"494","HUMIRA",7546.5914146,2019-04-01,"Des Moines-Ames"
"495","HUMIRA",2434.9654339,2018-12-01,"Huntsville-Decatur (Flor)"
"496","HUMIRA",NA,2019-07-01,"Terre Haute"
"497","HUMIRA",1.7401595,2018-10-01,"Denver"
"498","HUMIRA",436230.9454146,2019-05-01,"New Orleans"
"499","HUMIRA",36018.1434892,2018-11-01,"Columbus, OH"
"500","HUMIRA",117150.8201317,2019-05-01,"Rapid City"
"501","HUMIRA",42114.5727861,2018-11-01,"Portland, OR"
"502","HUMIRA",0.2076136,2019-06-01,"Amarillo"
"503","HUMIRA",14646.3482792,2019-05-01,"Knoxville"
"504","HUMIRA",1.1820516,2019-02-01,"Utica"
"505","HUMIRA",11.927494,2018-10-01,"Detroit"
"506","HUMIRA",7797.0255298,2018-12-01,"Watertown"
"507","HUMIRA",279356.1613186,2019-04-01,"Boston (Manchester)"
"508","HUMIRA",9547.5151148,2019-02-01,"Waco-Temple-Bryan"
"509","HUMIRA",NA,2018-10-01,"PROVIDENCE RI"
"510","HUMIRA",4478.0089382,2019-02-01,"Lake Charles"
"511","HUMIRA",22378.5910121,2018-12-01,"Minneapolis-St. Paul"
"512","HUMIRA",23380.3660659,2018-12-01,"Salt Lake City"
"513","HUMIRA",1542.3123777,2019-01-01,"Columbia-Jefferson City"
"514","HUMIRA",2488.5927484,2018-09-01,"Duluth-Superior"
"515","HUMIRA",71.3246194,2019-02-01,"Joplin-Pittsburg"
"516","HUMIRA",948.0702599,2019-06-01,"Rochester, NY"
"517","HUMIRA",1861.622502,2018-09-01,"Bend, OR"
"518","HUMIRA",NA,2018-09-01,"COLUMBIA_JEFFERSON CITY MO"
"519","HUMIRA",NA,2019-07-01,"Champaign&Sprngfld-Decatur"
"520","HUMIRA",NA,2018-10-01,"WILMINGTON NC"
"521","HUMIRA",4306.4418388,2019-03-01,"Biloxi-Gulfport"
"522","HUMIRA",NA,2019-07-01,"Detroit"
"523","HUMIRA",33143.8375059,2018-09-01,"New Orleans"
"524","HUMIRA",42595.7499463,2018-09-01,"Sacramnto-Stkton-Modesto"
"525","HUMIRA",3916.8515418,2018-11-01,"Miami-Ft. Lauderdale"
"526","HUMIRA",NA,2019-07-01,"SantaBarbra-SanMar-SanLuOb"
"527","HUMIRA",6421.3461849,2018-12-01,"Boston (Manchester)"
"528","HUMIRA",6241.5035477,2019-01-01,"Los Angeles"
"529","HUMIRA",0.275464,2018-09-01,"Eugene"
"530","HUMIRA",79.8517992,2019-02-01,"Glendive"
"531","HUMIRA",NA,2019-07-01,"Tallahassee-Thomasville"
"532","HUMIRA",13.8691183,2018-12-01,"Albuquerque-Santa Fe"
"533","HUMIRA",4169.9104116,2019-04-01,"Dayton"
"534","HUMIRA",NA,2019-05-01,"Lansing"
"535","HUMIRA",2753.2050901,2019-06-01,"El Paso (Las Cruces)"
"536","HUMIRA",1.7899687,2019-01-01,"Rochestr-Mason City-Austin"
"537","HUMIRA",113.0410617,2018-09-01,"Syracuse"
"538","HUMIRA",NA,2019-01-01,"Lubbock"
"539","HUMIRA",10.7897999,2018-11-01,"Miami-Ft. Lauderdale"
"540","HUMIRA",295156.1910171,2019-01-01,"Boston (Manchester)"
"541","HUMIRA",41.9739469,2019-01-01,"Jonesboro"
"542","HUMIRA",18393.3951037,2018-10-01,"La Crosse-Eau Claire"
"543","HUMIRA",50.6175242,2019-02-01,"Jackson, TN"
"544","HUMIRA",77348.7216446,2019-06-01,"Rockford"
"545","HUMIRA",NA,2019-07-01,"Victoria"
"546","HUMIRA",6038.1454993,2019-06-01,"Abilene-Sweetwater"
"547","HUMIRA",847.4093948,2018-11-01,"Chattanooga"
"548","HUMIRA",52002.4281739,2019-01-01,"Wichita-Hutchinson Plus"
"549","HUMIRA",10314.6104649,2018-11-01,"Chattanooga"
"550","HUMIRA",NA,2019-01-01,"BALTIMORE MD"
"551","HUMIRA",31.8218535,2019-01-01,"Columbus, GA (Opelika, AL)"
"552","HUMIRA",14358.1284719,2019-03-01,"Sioux City"
"553","HUMIRA",7.6091511,2018-12-01,"Ft. Smith-Fay-Sprngdl-Rgrs"
"554","HUMIRA",220.5037858,2018-10-01,"South Bend-Elkhart"
"555","HUMIRA",656.978522,2019-02-01,"Springfield, MO"
"556","HUMIRA",19209.0373564,2019-05-01,"Savannah"
"557","HUMIRA",23.1818808,2018-12-01,"Alpena"
"558","HUMIRA",101.0072349,2019-01-01,"Idaho Fals-Pocatllo(Jcksn)"
"559","HUMIRA",4645.0651998,2019-03-01,"Eureka"
"560","HUMIRA",404.0428184,2018-12-01,"Sherman-Ada"
"561","HUMIRA",72535.0147113,2019-06-01,"Hartford & New Haven"
"562","HUMIRA",92928.1370098,2018-11-01,"Miami-Ft. Lauderdale"
"563","HUMIRA",70771.8075814,2018-10-01,"Sacramnto-Stkton-Modesto"
"564","HUMIRA",40925.2774163,2018-10-01,"Seattle-Tacoma"
"565","HUMIRA",53.1313143,2019-02-01,"Quincy-Hannibal-Keokuk"
"566","HUMIRA",284.455771,2019-03-01,"Watertown"
"567","HUMIRA",NA,2018-12-01,"Detroit"
"568","HUMIRA",NA,2018-09-01,"OTTUMWA_KIRKSVILLE IA_MO"
"569","HUMIRA",20391.1615977,2019-06-01,"Columbia, SC"
"570","HUMIRA",0.7646062,2019-04-01,"Amarillo"
"571","HUMIRA",NA,2018-11-01,"CASPER_RIVERTON WY"
"572","HUMIRA",3072.6318218,2018-10-01,"Sioux City"
"573","HUMIRA",41039.8554434,2019-03-01,"Rapid City"
"574","HUMIRA",911.2715503,2019-04-01,"Albany, GA"
"575","HUMIRA",NA,2019-07-01,"Great Falls"
"576","HUMIRA",54705.2923337,2019-01-01,"Greenville-N.Bern-Washngtn"
"577","HUMIRA",25647.9301552,2018-09-01,"Portland-Auburn"
"578","HUMIRA",1569.5635126,2019-02-01,"Sacramnto-Stkton-Modesto"
"579","HUMIRA",3479230.0955924,2019-02-01,"Unknown"
"580","HUMIRA",266055.8914759,2019-01-01,"Tampa-St. Pete (Sarasota)"
"581","HUMIRA",8701.124295,2019-05-01,"Youngstown"
"582","HUMIRA",6903.8793794,2019-05-01,"Lubbock"
"583","HUMIRA",NA,2019-01-01,"CORPUS CHRISTI TX"
"584","HUMIRA",9985.1220451,2018-10-01,"Wausau-Rhinelander"
"585","HUMIRA",NA,2019-07-01,"Cedar Rapids-Wtrlo-IWC&Dub"
"586","HUMIRA",NA,2018-11-01,"TOPEKA KS"
"587","HUMIRA",2165.3431892,2019-03-01,"Myrtle Beach-Florence"
"588","HUMIRA",NA,2019-07-01,"Lafayette, IN"
"589","HUMIRA",NA,2018-09-01,"SHERMAN_ADA TX_OK"
"590","HUMIRA",188518.5720518,2019-01-01,"St. Louis"
"591","HUMIRA",NA,2019-07-01,"Chico-Redding"
"592","HUMIRA",NA,2019-07-01,"Bend, OR"
"593","HUMIRA",78964.5457873,2019-06-01,"Monterey-Salinas"
"594","HUMIRA",113269.4047779,2018-09-01,"Orlando-Daytona Bch-Melbrn"
"595","HUMIRA",6463.1900493,2019-01-01,"Lubbock"
"596","HUMIRA",3350.6855211,2018-09-01,"Cincinnati"
"597","HUMIRA",34318.2611378,2019-06-01,"Charleston-Huntington"
"598","HUMIRA",NA,2019-07-01,"Grand Junction-Montrose"
"599","HUMIRA",3546.0920759,2019-04-01,"Jonesboro"
"600","HUMIRA",NA,2019-07-01,"Rapid City"
"601","HUMIRA",6.9963967,2018-11-01,"Lansing"
"602","HUMIRA",7.7278052,2018-10-01,"Anchorage"
"603","HUMIRA",13394.9179751,2018-12-01,"Evansville"
"604","HUMIRA",341835.7974222,2018-10-01,"Huntsville-Decatur (Flor)"
"605","HUMIRA",NA,2019-07-01,"Harlingen-Wslco-Brnsvl-McA"
"606","HUMIRA",16242.0372341,2018-12-01,"Springfield-Holyoke"
"607","HUMIRA",4246.7496619,2019-05-01,"Charlotte"
"608","HUMIRA",NA,2019-07-01,"Tulsa"
"609","HUMIRA",NA,2018-09-01,"Waco-Temple-Bryan"
"610","HUMIRA",3750.0019323,2019-05-01,"Green Bay-Appleton"
"611","HUMIRA",9328.5610416,2018-12-01,"Mobile-Pensacola (Ft Walt)"
"612","HUMIRA",NA,2019-05-01,"Presque Isle"
"613","HUMIRA",148123.5675284,2018-09-01,"Orlando-Daytona Bch-Melbrn"
"614","HUMIRA",48774.3769409,2019-05-01,"Honolulu"
"615","HUMIRA",120974.4556643,2019-02-01,"Wichita-Hutchinson Plus"
"616","HUMIRA",11705.5784461,2019-04-01,"Indianapolis"
"617","HUMIRA",1218.365614,2019-03-01,"Victoria"
"618","HUMIRA",6291.1536934,2019-04-01,"Providence-New Bedford"
"619","HUMIRA",18568.3001325,2018-09-01,"Cincinnati"
"620","HUMIRA",NA,2019-07-01,"Omaha"
"621","HUMIRA",NA,2019-07-01,"Cleveland-Akron (Canton)"
"622","HUMIRA",5176.8806687,2018-11-01,"Columbia-Jefferson City"
"623","HUMIRA",2.2309029,2018-12-01,"Houston"
"624","HUMIRA",69917.0125503,2019-05-01,"Lima"
"625","HUMIRA",42.8211858,2019-05-01,"Johnstown-Altoona-St Colge"
"626","HUMIRA",9601.4050997,2018-12-01,"Columbia-Jefferson City"
"627","HUMIRA",NA,2019-07-01,"Chicago"
"628","HUMIRA",18704.0156666,2018-09-01,"South Bend-Elkhart"
"629","HUMIRA",148126.1985963,2019-02-01,"Sacramnto-Stkton-Modesto"
"630","HUMIRA",84169.0770703,2019-01-01,"Nashville"
"631","HUMIRA",1.9996565,2019-03-01,"Medford-Klamath Falls"
"632","HUMIRA",72.9238115,2019-02-01,"Greenwood-Greenville"
"633","HUMIRA",33038.9061571,2018-10-01,"Greenville-N.Bern-Washngtn"
"634","HUMIRA",260.4351453,2019-06-01,"Quincy-Hannibal-Keokuk"
"635","HUMIRA",NA,2019-07-01,"Green Bay-Appleton"
"636","HUMIRA",742.0634349,2018-10-01,"Missoula"
"637","HUMIRA",94272.5398726,2018-11-01,"Las Vegas"
"638","HUMIRA",150.1914006,2019-05-01,"Joplin-Pittsburg"
"639","HUMIRA",160573.994018,2018-12-01,"Boston (Manchester)"
"640","HUMIRA",NA,2019-07-01,"St. Louis"
"641","HUMIRA",13778.3456539,2019-04-01,"Wilmington"
"642","HUMIRA",6935.4598504,2019-06-01,"Lake Charles"
"643","HUMIRA",NA,2019-01-01,"BALTIMORE MD"
"644","HUMIRA",2503.6371885,2018-09-01,"Seattle-Tacoma"
"645","HUMIRA",NA,2019-07-01,"Las Vegas"
"646","HUMIRA",97231.3262599,2019-05-01,"Miami-Ft. Lauderdale"
"647","HUMIRA",0.3552098,2019-06-01,"Springfield, MO"
"648","HUMIRA",492.347894,2019-05-01,"Alpena"
"649","HUMIRA",2812.8566094,2019-02-01,"Lincoln & Hastings-Krny"
"650","HUMIRA",9659.4210913,2019-05-01,"Reno"
"651","HUMIRA",129712.4572276,2019-01-01,"Denver"
"652","HUMIRA",5540.3950807,2018-09-01,"Cheyenne-Scottsbluff"
"653","HUMIRA",179737.3816577,2019-05-01,"Burlington-Plattsburgh"
"654","HUMIRA",3839.5056178,2019-05-01,"Evansville"
"655","HUMIRA",1085.3918272,2019-01-01,"Fairbanks"
"656","HUMIRA",NA,2019-07-01,"Albuquerque-Santa Fe"
"657","HUMIRA",44.5825875,2019-01-01,"Amarillo"
"658","HUMIRA",1.6876574,2018-12-01,"Hartford & New Haven"
"659","HUMIRA",0.3295894,2019-06-01,"Paducah-Cape Girard-Harsbg"
"660","HUMIRA",9205.1238873,2019-02-01,"Panama City"
"661","HUMIRA",21.6849884,2019-02-01,"Orlando-Daytona Bch-Melbrn"
"662","HUMIRA",NA,2019-07-01,"Amarillo"
"663","HUMIRA",0.3931087,2019-02-01,"Tyler-Longview(Lfkn&Ncgd)"
"664","HUMIRA",39724.7736612,2019-04-01,"Knoxville"
"665","HUMIRA",NA,2019-07-01,"Jacksonville"
"666","HUMIRA",344933.2663363,2019-01-01,"Dallas-Ft. Worth"
"667","HUMIRA",103.891122,2019-06-01,"Mankato"
"668","HUMIRA",NA,2019-07-01,"Baltimore"
"669","HUMIRA",438323.0274168,2019-02-01,"Cedar Rapids-Wtrlo-IWC&Dub"
"670","HUMIRA",NA,2018-12-01,"COLUMBUS_TUPELO MS"
"671","HUMIRA",11523.2359581,2018-10-01,"Minot-Bsmrck-Dcknsn(Wlstn)"
"672","HUMIRA",2475.285151,2019-06-01,"Ottumwa-Kirksville"
"673","HUMIRA",NA,2018-09-01,"SACRAMENTO_STOCKTON_MOD"
"674","HUMIRA",40148.4361198,2019-02-01,"Harrisburg-Lncstr-Leb-York"
"675","HUMIRA",NA,2019-07-01,"Utica"
"676","HUMIRA",NA,2018-11-01,"GREENVILLE_NEW BERN_WASH NC"
"677","HUMIRA",NA,2019-07-01,"Lake Charles"
"678","HUMIRA",408.6633176,2018-11-01,"Eugene"
"679","HUMIRA",698.5065992,2018-12-01,"Terre Haute"
"680","HUMIRA",NA,2019-07-01,"Youngstown"
"681","HUMIRA",NA,2018-09-01,"BANGOR ME"
"682","HUMIRA",33992.7908288,2018-12-01,"Baton Rouge"
"683","HUMIRA",NA,2019-07-01,"Columbia, SC"
"684","HUMIRA",825.8695149,2019-06-01,"Presque Isle"
"685","HUMIRA",4242.2780398,2019-04-01,"Anchorage"
"686","HUMIRA",NA,2019-07-01,"Roanoke-Lynchburg"
"687","HUMIRA",4111.7346455,2019-05-01,"Columbia-Jefferson City"
"688","HUMIRA",355.9758654,2019-06-01,"San Francisco-Oak-San Jose"
"689","HUMIRA",18602.4660143,2018-09-01,"Harrisburg-Lncstr-Leb-York"
"690","HUMIRA",55610.6609837,2018-12-01,"Milwaukee"
"691","HUMIRA",NA,2019-07-01,"Birmingham (Ann and Tusc)"
"692","HUMIRA",704.4769849,2019-02-01,"Colorado Springs-Pueblo"
"693","HUMIRA",771.8701545,2019-01-01,"Salisbury"
"694","HUMIRA",1436.3779205,2019-06-01,"Eureka"
"695","HUMIRA",9701.5374682,2019-04-01,"Omaha"
"696","HUMIRA",76968.6476869,2019-04-01,"Grand Junction-Montrose"
"697","HUMIRA",1102.0094193,2019-04-01,"Palm Springs"
"698","HUMIRA",NA,2019-01-01,"MEMPHIS TN"
"699","HUMIRA",NA,2019-01-01,"ALBUQUERQUE"
"700","HUMIRA",66.9075488,2019-06-01,"Wheeling-Steubenville"
"701","HUMIRA",0.1859056,2018-10-01,"Johnstown-Altoona-St Colge"
"702","HUMIRA",26532.8993831,2018-10-01,"Greenwood-Greenville"
"703","HUMIRA",27842.3605238,2018-09-01,"St. Louis"
"704","HUMIRA",36986.6607884,2018-12-01,"Fairbanks"
"705","HUMIRA",28.8413815,2018-10-01,"Jacksonville"
"706","HUMIRA",657.1523944,2019-04-01,"Meridian"
"707","HUMIRA",NA,2019-07-01,"Palm Springs"
"708","HUMIRA",106944.9957079,2019-06-01,"Ft. Wayne"
"709","HUMIRA",NA,2018-12-01,"SIOUX CITY IA"
"710","HUMIRA",1.7761634,2019-03-01,"San Angelo"
"711","HUMIRA",183923.7080141,2019-06-01,"Binghamton"
"712","HUMIRA",1599.532232,2019-06-01,"Rockford"
"713","HUMIRA",903.5434922,2018-11-01,"Columbus, OH"
"714","HUMIRA",70896.5832478,2019-02-01,"Grand Rapids-Kalmzoo-B.Crk"
"715","HUMIRA",12993.2137615,2018-11-01,"Minot-Bsmrck-Dcknsn(Wlstn)"
"716","HUMIRA",128673.1315181,2019-05-01,"Lincoln & Hastings-Krny"
"717","HUMIRA",563.9762608,2019-05-01,"Oklahoma City"
"718","HUMIRA",4.0463953,2019-02-01,"Lafayette, LA"
"719","HUMIRA",26508.7470942,2019-01-01,"Spokane"
"720","HUMIRA",7106.8491195,2018-11-01,"Anchorage"
"721","HUMIRA",3112.2907086,2019-05-01,"Madison"
"722","HUMIRA",2.8685367,2019-04-01,"Pittsburgh"
"723","HUMIRA",29798.2419519,2018-12-01,"Tucson (Sierra Vista)"
"724","HUMIRA",6783.9544135,2018-10-01,"Quincy-Hannibal-Keokuk"
"725","HUMIRA",17.8854822,2019-05-01,"Rochester, NY"
"726","HUMIRA",2104.1180733,2019-06-01,"Nashville"
"727","HUMIRA",355.7597774,2018-12-01,"Anchorage"
"728","HUMIRA",NA,2019-07-01,"Alpena"
"729","HUMIRA",30.1237874,2018-09-01,"Philadelphia"
"730","HUMIRA",10546.6805291,2019-05-01,"Chattanooga"
"731","HUMIRA",8503.7320562,2018-09-01,"Columbus, OH"
"732","HUMIRA",15163.6879604,2019-03-01,"Jackson, MS"
"733","HUMIRA",NA,2019-07-01,"Providence-New Bedford"
"734","HUMIRA",9511.8512797,2018-11-01,"Salisbury"
"735","HUMIRA",4.0541625,2019-06-01,"Panama City"
"736","HUMIRA",20.5060469,2019-04-01,"Rapid City"
"737","HUMIRA",NA,2018-09-01,"MIAMI_FT LAUDERDALE FL"
"738","HUMIRA",0.4490157,2018-12-01,"Shreveport"
"739","HUMIRA",30766.7677176,2019-04-01,"Boston (Manchester)"
"740","HUMIRA",NA,2018-11-01,"Monterey-Salinas"
"741","HUMIRA",63176.4451404,2019-01-01,"Rochester, NY"
"742","HUMIRA",NA,2018-12-01,"Hattiesburg-Laurel"
"743","HUMIRA",36947.095872,2018-09-01,"Syracuse"
"744","HUMIRA",40363.4948544,2019-05-01,"Lima"
"745","HUMIRA",1378.365024,2019-05-01,"Youngstown"
"746","HUMIRA",0.2437762,2018-12-01,"Amarillo"
"747","HUMIRA",3163.9505319,2018-11-01,"Eureka"
"748","HUMIRA",44528.8146002,2019-04-01,"Miami-Ft. Lauderdale"
"749","HUMIRA",97.0719198,2019-05-01,"Las Vegas"
"750","HUMIRA",1268.4776787,2019-05-01,"Alexandria, LA"
"751","HUMIRA",889.6381679,2018-11-01,"Twin Falls"
"752","HUMIRA",13187.4624767,2019-03-01,"Lexington"
"753","HUMIRA",1434.8210536,2019-05-01,"Albuquerque-Santa Fe"
"754","HUMIRA",NA,2018-10-01,"ALEXANDRIA LA"
"755","HUMIRA",14261.33552,2019-04-01,"Peoria-Bloomington"
"756","HUMIRA",NA,2019-07-01,"Great Falls"
"757","HUMIRA",3831.8116144,2019-03-01,"Presque Isle"
"758","HUMIRA",0.9244819,2018-09-01,"San Angelo"
"759","HUMIRA",3.0623949,2019-02-01,"Mankato"
"760","HUMIRA",61.681011,2019-06-01,"Albany, GA"
"761","HUMIRA",20967.6339019,2018-10-01,"Anchorage"
"762","HUMIRA",12396.6563942,2019-03-01,"Medford-Klamath Falls"
"763","HUMIRA",9504.6013095,2018-10-01,"Burlington-Plattsburgh"
"764","HUMIRA",184389.5799453,2019-05-01,"Bangor"
"765","HUMIRA",9364.5070146,2019-05-01,"Des Moines-Ames"
"766","HUMIRA",NA,2018-10-01,"YOUNGSTOWN OH"
"767","HUMIRA",0.972762,2019-02-01,"Charlottesville"
"768","HUMIRA",NA,2019-07-01,"Albany-Schenectady-Troy"
"769","HUMIRA",NA,2018-12-01,"DENVER CO"
"770","HUMIRA",NA,2019-01-01,"YUMA_EL CENTRO AZ_CA"
"771","HUMIRA",12186.1529455,2018-09-01,"Amarillo"
"772","HUMIRA",296942.7962174,2019-04-01,"Chicago"
"773","HUMIRA",2.8907602,2018-12-01,"Waco-Temple-Bryan"
"774","HUMIRA",6754.0511908,2019-01-01,"Joplin-Pittsburg"
"775","HUMIRA",0.1725893,2019-04-01,"Charleston-Huntington"
"776","HUMIRA",6528.1065417,2019-02-01,"Chico-Redding"
"777","HUMIRA",617.8020543,2019-04-01,"Evansville"
"778","HUMIRA",NA,2019-06-01,"Macon"
"779","HUMIRA",18397.5343475,2019-06-01,"SantaBarbra-SanMar-SanLuOb"
"780","HUMIRA",2432.9784351,2019-02-01,"Huntsville-Decatur (Flor)"
"781","HUMIRA",123977.6220095,2018-09-01,"Palm Springs"
"782","HUMIRA",15308.9584808,2018-09-01,"Cleveland-Akron (Canton)"
"783","HUMIRA",39.8844294,2018-10-01,"St. Louis"
"784","HUMIRA",233744.5107597,2018-11-01,"Detroit"
"785","HUMIRA",27554.8482768,2019-06-01,"Evansville"
"786","HUMIRA",1.980046,2018-11-01,"Flint-Saginaw-Bay City"
"787","HUMIRA",1.0021148,2018-12-01,"Ft. Myers-Naples"
"788","HUMIRA",3691738.0366591,2019-01-01,"Atlanta"
"789","HUMIRA",NA,2018-12-01,"FT MYERS_NAPLES FL"
"790","HUMIRA",NA,2019-07-01,"Erie"
"791","HUMIRA",0.1825112,2019-02-01,"Lincoln & Hastings-Krny"
"792","HUMIRA",NA,2019-07-01,"Knoxville"
"793","HUMIRA",290212.6880392,2019-02-01,"Chicago"
"794","HUMIRA",1681.6123252,2019-02-01,"Alpena"
"795","HUMIRA",9320.4214985,2019-01-01,"Palm Springs"
"796","HUMIRA",205962.3897532,2019-01-01,"Rockford"
"797","HUMIRA",5263.8741717,2018-10-01,"Wheeling-Steubenville"
"798","HUMIRA",NA,2019-07-01,"Roanoke-Lynchburg"
"799","HUMIRA",0.4845333,2018-12-01,"Sioux City"
"800","HUMIRA",1608.2690678,2019-01-01,"St. Joseph"
